,SerialNumber,DocType,DBYear,PaperSecUID,PaperTitle,ArticleNumber,countryNumber,AuthorNumber,AffiliationNumber,Country,FullOrgName,OrgFirstClassName,Fullname,journaltitle
798,48183546,Article,2019,457787200005,Nash-in-Nash Bargaining: A Microfoundation for Applied Work,10.1086/700729,2,3,5,Canada,HEC Montreal,Montreal,"Gowrisankaran, Gautam",JOURNAL OF POLITICAL ECONOMY
799,48183547,Article,2019,457787200006,Monopolistic Competition and Optimum Product Diversity under Firm Heterogeneity,10.1086/700732,1,2,3,England,Birkbeck Univ London,Ctr Econ Performance,"Morrow, John",JOURNAL OF POLITICAL ECONOMY
800,48183547,Article,2019,457787200006,Monopolistic Competition and Optimum Product Diversity under Firm Heterogeneity,10.1086/700732,1,2,3,England,Ctr Econ Policy Res,,"Morrow, John",JOURNAL OF POLITICAL ECONOMY
801,48183547,Article,2019,457787200006,Monopolistic Competition and Optimum Product Diversity under Firm Heterogeneity,10.1086/700732,1,2,3,England,London Sch Econ,Ctr Econ Performance,"Dhingra, Swati",JOURNAL OF POLITICAL ECONOMY
802,48183547,Article,2019,457787200006,Monopolistic Competition and Optimum Product Diversity under Firm Heterogeneity,10.1086/700732,1,2,3,England,Ctr Econ Policy Res,,"Dhingra, Swati",JOURNAL OF POLITICAL ECONOMY
803,48183548,Article,2019,457787200007,The Market for Financial Adviser Misconduct,10.1086/700735,1,3,3,USA,Univ Texas Austin,,"Matvos, Gregor",JOURNAL OF POLITICAL ECONOMY
804,48183548,Article,2019,457787200007,The Market for Financial Adviser Misconduct,10.1086/700735,1,3,3,USA,Harvard Univ,,"Egan, Mark",JOURNAL OF POLITICAL ECONOMY
805,48183548,Article,2019,457787200007,The Market for Financial Adviser Misconduct,10.1086/700735,1,3,3,USA,Stanford Univ,,"Seru, Amit",JOURNAL OF POLITICAL ECONOMY
806,48183549,Article,2019,457787200008,Culture and Taxes,10.1086/700760,2,2,3,Switzerland,Univ St Gallen,CESifo,"Eugster, Beatrix",JOURNAL OF POLITICAL ECONOMY
807,48183549,Article,2019,457787200008,Culture and Taxes,10.1086/700760,2,2,3,England,Ctr Econ Policy Res,,"Eugster, Beatrix",JOURNAL OF POLITICAL ECONOMY
808,48183549,Article,2019,457787200008,Culture and Taxes,10.1086/700760,2,2,3,Switzerland,Univ Svizzera Italiana,,"Parchet, Raphael",JOURNAL OF POLITICAL ECONOMY
809,48183550,Article,2019,457787200009,Screening and Adverse Selection in Frictional Markets,10.1086/700730,1,4,3,USA,Carnegie Mellon Univ,,"Zetlin-Jones, Ariel",JOURNAL OF POLITICAL ECONOMY
810,48183550,Article,2019,457787200009,Screening and Adverse Selection in Frictional Markets,10.1086/700730,1,4,3,USA,Fed Reserve Bank Philadelphia,,"Lester, Benjamin",JOURNAL OF POLITICAL ECONOMY
811,48183550,Article,2019,457787200009,Screening and Adverse Selection in Frictional Markets,10.1086/700730,1,4,3,USA,NYU,,"Venkateswaran, Venky",JOURNAL OF POLITICAL ECONOMY
812,48183550,Article,2019,457787200009,Screening and Adverse Selection in Frictional Markets,10.1086/700730,1,4,3,USA,Carnegie Mellon Univ,,"Shourideh, Ali",JOURNAL OF POLITICAL ECONOMY
813,48183551,Article,2019,457787200010,Dispute Resolution Institutions and Strategic Militarization,10.1086/700761,3,4,5,England,Univ Warwick,Coventry,"Squintani, Francesco",JOURNAL OF POLITICAL ECONOMY
814,48183551,Article,2019,457787200010,Dispute Resolution Institutions and Strategic Militarization,10.1086/700761,3,4,5,Italy,Bocconi Univ,Innocenzo Gasparini Inst Econ Res,"Morelli, Massimo",JOURNAL OF POLITICAL ECONOMY
815,48183551,Article,2019,457787200010,Dispute Resolution Institutions and Strategic Militarization,10.1086/700761,3,4,5,England,Ctr Econ Policy Res,,"Morelli, Massimo",JOURNAL OF POLITICAL ECONOMY
816,48183551,Article,2019,457787200010,Dispute Resolution Institutions and Strategic Militarization,10.1086/700761,3,4,5,USA,Princeton Univ,,"Ramsay, Kristopher W.",JOURNAL OF POLITICAL ECONOMY
817,48183551,Article,2019,457787200010,Dispute Resolution Institutions and Strategic Militarization,10.1086/700761,3,4,5,USA,Univ Utah,,"Meirowitz, Adam",JOURNAL OF POLITICAL ECONOMY
818,48183552,Article,2019,457787200011,Random Choice and Learning,10.1086/700762,1,1,1,USA,Washington Univ,,"Natenzon, Paulo",JOURNAL OF POLITICAL ECONOMY
819,48183553,Editorial Material,2019,457787200012,Redistributing Income under Proportional Representation: A Correction,10.1086/700733,3,2,3,England,Ctr Econ Policy Res,,"Morelli, Massimo",JOURNAL OF POLITICAL ECONOMY
820,48183553,Editorial Material,2019,457787200012,Redistributing Income under Proportional Representation: A Correction,10.1086/700733,3,2,3,Italy,Bocconi Univ,Innocenzo Gasparini Inst Econ Res,"Morelli, Massimo",JOURNAL OF POLITICAL ECONOMY
821,48183553,Editorial Material,2019,457787200012,Redistributing Income under Proportional Representation: A Correction,10.1086/700733,3,2,3,Scotland,Univ St Andrews,St Andrews,"Negri, Margherita",JOURNAL OF POLITICAL ECONOMY
822,48697958,Article,2019,463838300001,Network Contagion and Interbank Amplification during the Great Depression,10.1086/701034,2,2,6,USA,NBER,,"Richardson, Gary",JOURNAL OF POLITICAL ECONOMY
823,48697958,Article,2019,463838300001,Network Contagion and Interbank Amplification during the Great Depression,10.1086/701034,2,2,6,USA,Univ Calif Irvine,,"Richardson, Gary",JOURNAL OF POLITICAL ECONOMY
824,48697958,Article,2019,463838300001,Network Contagion and Interbank Amplification during the Great Depression,10.1086/701034,2,2,6,USA,Ctr Econ Policy Res,,"Mitchener, Kris James",JOURNAL OF POLITICAL ECONOMY
825,48697958,Article,2019,463838300001,Network Contagion and Interbank Amplification during the Great Depression,10.1086/701034,2,2,6,USA,Santa Clara Univ,Ctr Competit Adv,"Mitchener, Kris James",JOURNAL OF POLITICAL ECONOMY
826,48697958,Article,2019,463838300001,Network Contagion and Interbank Amplification during the Great Depression,10.1086/701034,2,2,6,USA,NBER,,"Mitchener, Kris James",JOURNAL OF POLITICAL ECONOMY
827,48697958,Article,2019,463838300001,Network Contagion and Interbank Amplification during the Great Depression,10.1086/701034,2,2,6,USA,Global Econ,,"Mitchener, Kris James",JOURNAL OF POLITICAL ECONOMY
828,48697958,Article,2019,463838300001,Network Contagion and Interbank Amplification during the Great Depression,10.1086/701034,2,2,6,Germany,CESifo,,"Mitchener, Kris James",JOURNAL OF POLITICAL ECONOMY
829,48697959,Article,2019,463838300002,Internalizing Global Value Chains: A Firm-Level Analysis,10.1086/700935,3,4,4,USA,Harvard Univ,,"Chor, Davin",JOURNAL OF POLITICAL ECONOMY
830,48697959,Article,2019,463838300002,Internalizing Global Value Chains: A Firm-Level Analysis,10.1086/700935,3,4,4,Belgium,Univ Libre Bruxelles,,"Conconi, Paola",JOURNAL OF POLITICAL ECONOMY
831,48697959,Article,2019,463838300002,Internalizing Global Value Chains: A Firm-Level Analysis,10.1086/700935,3,4,4,Singapore,Natl Univ Singapore,,"Antras, Pol",JOURNAL OF POLITICAL ECONOMY
832,48697959,Article,2019,463838300002,Internalizing Global Value Chains: A Firm-Level Analysis,10.1086/700935,3,4,4,USA,Dartmouth Coll,,"Antras, Pol",JOURNAL OF POLITICAL ECONOMY
833,48697959,Article,2019,463838300002,Internalizing Global Value Chains: A Firm-Level Analysis,10.1086/700935,3,4,4,USA,Harvard Univ,,"Alfaro, Laura",JOURNAL OF POLITICAL ECONOMY
834,48697960,Article,2019,463838300003,Land Reform and Sex Selection in China,10.1086/701030,1,3,4,USA,Stanford Univ,,"Li, Hongbin",JOURNAL OF POLITICAL ECONOMY
835,48697960,Article,2019,463838300003,Land Reform and Sex Selection in China,10.1086/701030,1,3,4,USA,Univ Colorado,,"Zhang, Shuang",JOURNAL OF POLITICAL ECONOMY
836,48697960,Article,2019,463838300003,Land Reform and Sex Selection in China,10.1086/701030,1,3,4,USA,Columbia Univ,,"Almond, Douglas",JOURNAL OF POLITICAL ECONOMY
837,48697960,Article,2019,463838300003,Land Reform and Sex Selection in China,10.1086/701030,1,3,4,USA,NBER,,"Almond, Douglas",JOURNAL OF POLITICAL ECONOMY
838,48697961,Article,2019,463838300004,"Watersheds in Child Mortality: The Role of Effective Water and Sewerage Infrastructure, 1880-1920",10.1086/700766,1,2,3,USA,Stanford Univ,,"Alsan, Marcella",JOURNAL OF POLITICAL ECONOMY
839,48697961,Article,2019,463838300004,"Watersheds in Child Mortality: The Role of Effective Water and Sewerage Infrastructure, 1880-1920",10.1086/700766,1,2,3,USA,NBER,,"Alsan, Marcella",JOURNAL OF POLITICAL ECONOMY
840,48697961,Article,2019,463838300004,"Watersheds in Child Mortality: The Role of Effective Water and Sewerage Infrastructure, 1880-1920",10.1086/700766,1,2,3,USA,NBER,,"Goldin, Claudia",JOURNAL OF POLITICAL ECONOMY
841,48697961,Article,2019,463838300004,"Watersheds in Child Mortality: The Role of Effective Water and Sewerage Infrastructure, 1880-1920",10.1086/700766,1,2,3,USA,Harvard Univ,,"Goldin, Claudia",JOURNAL OF POLITICAL ECONOMY
842,48697962,Article,2019,463838300005,"Production Networks, Geography, and Firm Performance",10.1086/700764,3,3,6,Japan,Res Inst Econ Trade & Ind,,"Saito, Yukiko U.",JOURNAL OF POLITICAL ECONOMY
843,48697962,Article,2019,463838300005,"Production Networks, Geography, and Firm Performance",10.1086/700764,3,3,6,Japan,Waseda Univ,,"Saito, Yukiko U.",JOURNAL OF POLITICAL ECONOMY
844,48697962,Article,2019,463838300005,"Production Networks, Geography, and Firm Performance",10.1086/700764,3,3,6,Norway,Univ Oslo,,"Moxnes, Andreas",JOURNAL OF POLITICAL ECONOMY
845,48697962,Article,2019,463838300005,"Production Networks, Geography, and Firm Performance",10.1086/700764,3,3,6,USA,Ctr Econ Policy Res,,"Moxnes, Andreas",JOURNAL OF POLITICAL ECONOMY
846,48697962,Article,2019,463838300005,"Production Networks, Geography, and Firm Performance",10.1086/700764,3,3,6,USA,Ctr Econ Policy Res,,"Bernard, Andrew B.",JOURNAL OF POLITICAL ECONOMY
847,48697962,Article,2019,463838300005,"Production Networks, Geography, and Firm Performance",10.1086/700764,3,3,6,USA,Dartmouth Coll,,"Bernard, Andrew B.",JOURNAL OF POLITICAL ECONOMY
848,48697962,Article,2019,463838300005,"Production Networks, Geography, and Firm Performance",10.1086/700764,3,3,6,USA,NBER,,"Bernard, Andrew B.",JOURNAL OF POLITICAL ECONOMY
849,48697963,Article,2019,463838300006,Counterparty Risk and the Establishment of the New York Stock Exchange Clearinghouse,10.1086/701033,1,3,4,USA,Univ Colorado,,"Bernstein, Asaf",JOURNAL OF POLITICAL ECONOMY
850,48697963,Article,2019,463838300006,Counterparty Risk and the Establishment of the New York Stock Exchange Clearinghouse,10.1086/701033,1,3,4,USA,Claremont Mckenna Coll,,"Hughson, Eric",JOURNAL OF POLITICAL ECONOMY
851,48697963,Article,2019,463838300006,Counterparty Risk and the Establishment of the New York Stock Exchange Clearinghouse,10.1086/701033,1,3,4,USA,NBER,,"Weidenmier, Marc",JOURNAL OF POLITICAL ECONOMY
852,48697963,Article,2019,463838300006,Counterparty Risk and the Establishment of the New York Stock Exchange Clearinghouse,10.1086/701033,1,3,4,USA,Chapman Univ,,"Weidenmier, Marc",JOURNAL OF POLITICAL ECONOMY
853,48697964,Article,2019,463838300007,A Network Approach to Public Goods,10.1086/701032,2,2,2,USA,Harvard Univ,,"Golub, Benjamin",JOURNAL OF POLITICAL ECONOMY
854,48697964,Article,2019,463838300007,A Network Approach to Public Goods,10.1086/701032,2,2,2,England,Univ Cambridge,,"Elliott, Matthew",JOURNAL OF POLITICAL ECONOMY
855,48697965,Article,2019,463838300008,The Friendship Paradox and Systematic Biases in Perceptions and Social Norms,10.1086/701031,1,1,1,USA,Stanford Univ,,"Jackson, Matthew O.",JOURNAL OF POLITICAL ECONOMY
856,48697966,Article,2019,463838300009,Research Proximity and Productivity: Long-Term Evidence from Agriculture,10.1086/701035,2,2,3,Canada,Univ Calgary,Calgary,"Whalley, Alexander",JOURNAL OF POLITICAL ECONOMY
857,48697966,Article,2019,463838300009,Research Proximity and Productivity: Long-Term Evidence from Agriculture,10.1086/701035,2,2,3,USA,NBER,,"Whalley, Alexander",JOURNAL OF POLITICAL ECONOMY
858,48697966,Article,2019,463838300009,Research Proximity and Productivity: Long-Term Evidence from Agriculture,10.1086/701035,2,2,3,USA,NBER,,"Kantor, Shawn",JOURNAL OF POLITICAL ECONOMY
859,48697966,Article,2019,463838300009,Research Proximity and Productivity: Long-Term Evidence from Agriculture,10.1086/701035,2,2,3,USA,Florida State Univ,,"Kantor, Shawn",JOURNAL OF POLITICAL ECONOMY
860,48697967,Article,2019,463838300010,On the Intergenerational Transmission of Economic Status,10.1086/700765,2,2,4,USA,Univ Wisconsin,,"Seshadri, Ananth",JOURNAL OF POLITICAL ECONOMY
861,48697967,Article,2019,463838300010,On the Intergenerational Transmission of Economic Status,10.1086/700765,2,2,4,USA,NBER,,"Seshadri, Ananth",JOURNAL OF POLITICAL ECONOMY
862,48697967,Article,2019,463838300010,On the Intergenerational Transmission of Economic Status,10.1086/700765,2,2,4,England,Queen Mary Univ London,,"Lee, Sang Yoon (Tim)",JOURNAL OF POLITICAL ECONOMY
863,48697967,Article,2019,463838300010,On the Intergenerational Transmission of Economic Status,10.1086/700765,2,2,4,USA,Ctr Econ Policy Res,,"Lee, Sang Yoon (Tim)",JOURNAL OF POLITICAL ECONOMY
864,48697968,Article,2019,463838300011,Is It Harder for Older Workers to Find Jobs? New and Improved Evidence from a Field Experiment,10.1086/701029,3,3,6,Sweden,Stockholm Univ,,"Burn, Ian",JOURNAL OF POLITICAL ECONOMY
865,48697968,Article,2019,463838300011,Is It Harder for Older Workers to Find Jobs? New and Improved Evidence from a Field Experiment,10.1086/701029,3,3,6,USA,Tulane Univ,,"Button, Patrick",JOURNAL OF POLITICAL ECONOMY
866,48697968,Article,2019,463838300011,Is It Harder for Older Workers to Find Jobs? New and Improved Evidence from a Field Experiment,10.1086/701029,3,3,6,Germany,IZA Inst Lab Econ,,"Button, Patrick",JOURNAL OF POLITICAL ECONOMY
867,48697968,Article,2019,463838300011,Is It Harder for Older Workers to Find Jobs? New and Improved Evidence from a Field Experiment,10.1086/701029,3,3,6,USA,RAND Corp,,"Button, Patrick",JOURNAL OF POLITICAL ECONOMY
868,48697968,Article,2019,463838300011,Is It Harder for Older Workers to Find Jobs? New and Improved Evidence from a Field Experiment,10.1086/701029,3,3,6,USA,Univ Calif Irvine,,"Neumark, David",JOURNAL OF POLITICAL ECONOMY
869,48697968,Article,2019,463838300011,Is It Harder for Older Workers to Find Jobs? New and Improved Evidence from a Field Experiment,10.1086/701029,3,3,6,Germany,IZA Inst Lab Econ,,"Neumark, David",JOURNAL OF POLITICAL ECONOMY
870,48697968,Article,2019,463838300011,Is It Harder for Older Workers to Find Jobs? New and Improved Evidence from a Field Experiment,10.1086/701029,3,3,6,USA,NBER,,"Neumark, David",JOURNAL OF POLITICAL ECONOMY
871,48697969,Correction,2019,463838300012,"The Demand for Effective Charter Schools (vol 126, pg 2194, 2018)",10.1086/703048,1,1,1,USA,Univ Calif Berkeley,,"Walters, Christopher",JOURNAL OF POLITICAL ECONOMY
872,49116863,Article,2019,469966300001,Are Negative Supply Shocks Expansionary at the Zero Lower Bound?,10.1086/701421,1,1,2,USA,NBER,,"Wieland, Johannes F.",JOURNAL OF POLITICAL ECONOMY
873,49116863,Article,2019,469966300001,Are Negative Supply Shocks Expansionary at the Zero Lower Bound?,10.1086/701421,1,1,2,USA,Univ Calif San Diego,,"Wieland, Johannes F.",JOURNAL OF POLITICAL ECONOMY
874,49116864,Article,2019,469966300002,"Erasing Ethnicity? Propaganda, Nation Building, and Identity in Rwanda",10.1086/701441,2,2,2,Canada,Univ Toronto,Toronto,"Blouin, Arthur",JOURNAL OF POLITICAL ECONOMY
875,49116864,Article,2019,469966300002,"Erasing Ethnicity? Propaganda, Nation Building, and Identity in Rwanda",10.1086/701441,2,2,2,England,Univ Warwick,Coventry,"Mukand, Sharun W.",JOURNAL OF POLITICAL ECONOMY
876,49116865,Article,2019,469966300003,Who Wants Affordable Housing in Their Backyard? An Equilibrium Analysis of Low-Income Property Development,10.1086/701354,1,2,1,USA,Stanford Univ,,"McQuade, Tim",JOURNAL OF POLITICAL ECONOMY
877,49116865,Article,2019,469966300003,Who Wants Affordable Housing in Their Backyard? An Equilibrium Analysis of Low-Income Property Development,10.1086/701354,1,2,1,USA,Stanford Univ,,"Diamond, Rebecca",JOURNAL OF POLITICAL ECONOMY
878,49116866,Article,2019,469966300004,Uncertainty Aversion and Systemic Risk,10.1086/701356,3,2,4,England,Ctr Econ Policy Res,,"Fulghieri, Paolo",JOURNAL OF POLITICAL ECONOMY
879,49116866,Article,2019,469966300004,Uncertainty Aversion and Systemic Risk,10.1086/701356,3,2,4,Belgium,European Corp Governance Inst,,"Fulghieri, Paolo",JOURNAL OF POLITICAL ECONOMY
880,49116866,Article,2019,469966300004,Uncertainty Aversion and Systemic Risk,10.1086/701356,3,2,4,USA,Univ N Carolina,,"Fulghieri, Paolo",JOURNAL OF POLITICAL ECONOMY
881,49116866,Article,2019,469966300004,Uncertainty Aversion and Systemic Risk,10.1086/701356,3,2,4,USA,Baylor Univ,,"Dicks, David L.",JOURNAL OF POLITICAL ECONOMY
882,49116867,Article,2019,469966300005,Two-Sided Matching via Balanced Exchange,10.1086/701358,2,2,3,USA,North Carolina State Univ,,"Dur, Umut Mert",JOURNAL OF POLITICAL ECONOMY
883,49116867,Article,2019,469966300005,Two-Sided Matching via Balanced Exchange,10.1086/701358,2,2,3,USA,Boston Coll,,"Unver, M. Utku",JOURNAL OF POLITICAL ECONOMY
884,49116867,Article,2019,469966300005,Two-Sided Matching via Balanced Exchange,10.1086/701358,2,2,3,Australia,Deakin Univ,Geelong,"Unver, M. Utku",JOURNAL OF POLITICAL ECONOMY
885,49116868,Article,2019,469966300006,Religion and Depression in Adolescence,10.1086/701425,2,3,3,England,London Sch Econ & Polit Sci,,"Zhang, Anwen",JOURNAL OF POLITICAL ECONOMY
886,49116868,Article,2019,469966300006,Religion and Depression in Adolescence,10.1086/701425,2,3,3,England,Univ Cambridge,,"Iyer, Sriya",JOURNAL OF POLITICAL ECONOMY
887,49116868,Article,2019,469966300006,Religion and Depression in Adolescence,10.1086/701425,2,3,3,USA,Univ N Carolina,,"Fruehwirth, Jane Cooley",JOURNAL OF POLITICAL ECONOMY
888,49116869,Article,2019,469966300007,An Empirical Analysis of Racial Differences in Police Use of Force,10.1086/701423,1,1,2,USA,NBER,,"Fryer, Roland G.",JOURNAL OF POLITICAL ECONOMY
889,49116869,Article,2019,469966300007,An Empirical Analysis of Racial Differences in Police Use of Force,10.1086/701423,1,1,2,USA,Harvard Univ,,"Fryer, Roland G.",JOURNAL OF POLITICAL ECONOMY
890,49116870,Article,2019,469966300008,State Taxation and the Reallocation of Business Activity: Evidence from Establishment-Level Data,10.1086/701357,2,2,6,USA,Hoover Inst War Revolut & Peace,,"Rauh, Joshua",JOURNAL OF POLITICAL ECONOMY
891,49116870,Article,2019,469966300008,State Taxation and the Reallocation of Business Activity: Evidence from Establishment-Level Data,10.1086/701357,2,2,6,USA,Stanford Univ,,"Rauh, Joshua",JOURNAL OF POLITICAL ECONOMY
892,49116870,Article,2019,469966300008,State Taxation and the Reallocation of Business Activity: Evidence from Establishment-Level Data,10.1086/701357,2,2,6,USA,NBER,,"Rauh, Joshua",JOURNAL OF POLITICAL ECONOMY
893,49116870,Article,2019,469966300008,State Taxation and the Reallocation of Business Activity: Evidence from Establishment-Level Data,10.1086/701357,2,2,6,USA,Stanford Inst Econ Policy Res,,"Rauh, Joshua",JOURNAL OF POLITICAL ECONOMY
894,49116870,Article,2019,469966300008,State Taxation and the Reallocation of Business Activity: Evidence from Establishment-Level Data,10.1086/701357,2,2,6,USA,Columbia Univ,,"Giroud, Xavier",JOURNAL OF POLITICAL ECONOMY
895,49116870,Article,2019,469966300008,State Taxation and the Reallocation of Business Activity: Evidence from Establishment-Level Data,10.1086/701357,2,2,6,England,Ctr Econ Policy Res,,"Giroud, Xavier",JOURNAL OF POLITICAL ECONOMY
896,49116870,Article,2019,469966300008,State Taxation and the Reallocation of Business Activity: Evidence from Establishment-Level Data,10.1086/701357,2,2,6,USA,NBER,,"Giroud, Xavier",JOURNAL OF POLITICAL ECONOMY
897,49116871,Article,2019,469966300009,Credit Supply and the Housing Boom,10.1086/701440,2,3,5,USA,Fed Reserve Bank New York,,"Tambalotti, Andrea",JOURNAL OF POLITICAL ECONOMY
898,49116871,Article,2019,469966300009,Credit Supply and the Housing Boom,10.1086/701440,2,3,5,USA,Northwestern Univ,,"Primiceri, Giorgio E.",JOURNAL OF POLITICAL ECONOMY
899,49116871,Article,2019,469966300009,Credit Supply and the Housing Boom,10.1086/701440,2,3,5,USA,NBER,,"Primiceri, Giorgio E.",JOURNAL OF POLITICAL ECONOMY
900,49116871,Article,2019,469966300009,Credit Supply and the Housing Boom,10.1086/701440,2,3,5,England,Ctr Econ Policy Res,,"Primiceri, Giorgio E.",JOURNAL OF POLITICAL ECONOMY
901,49116871,Article,2019,469966300009,Credit Supply and the Housing Boom,10.1086/701440,2,3,5,USA,Fed Reserve Bank Chicago,,"Justiniano, Alejandro",JOURNAL OF POLITICAL ECONOMY
902,49116872,Article,2019,469966300010,"Intelligence, Personality, and Gains from Cooperation in Repeated Interactions",10.1086/701355,3,3,5,USA,Univ Minnesota,,"Rustichini, Aldo",JOURNAL OF POLITICAL ECONOMY
903,49116872,Article,2019,469966300010,"Intelligence, Personality, and Gains from Cooperation in Repeated Interactions",10.1086/701355,3,3,5,England,Univ Bristol,Bristol,"Proto, Eugenio",JOURNAL OF POLITICAL ECONOMY
904,49116872,Article,2019,469966300010,"Intelligence, Personality, and Gains from Cooperation in Repeated Interactions",10.1086/701355,3,3,5,Germany,Inst Labor Econ IZA,,"Proto, Eugenio",JOURNAL OF POLITICAL ECONOMY
905,49116872,Article,2019,469966300010,"Intelligence, Personality, and Gains from Cooperation in Repeated Interactions",10.1086/701355,3,3,5,Germany,CESIfo,,"Proto, Eugenio",JOURNAL OF POLITICAL ECONOMY
906,49116872,Article,2019,469966300010,"Intelligence, Personality, and Gains from Cooperation in Repeated Interactions",10.1086/701355,3,3,5,Germany,Heidelberg Univ,,"Sofianos, Andis",JOURNAL OF POLITICAL ECONOMY
907,49116873,Article,2019,469966300011,"House Prices, Local Demand, and Retail Prices",10.1086/701422,2,2,4,England,Ctr Econ Policy Res,,"Stroebel, Johannes",JOURNAL OF POLITICAL ECONOMY
908,49116873,Article,2019,469966300011,"House Prices, Local Demand, and Retail Prices",10.1086/701422,2,2,4,USA,NBER,,"Stroebel, Johannes",JOURNAL OF POLITICAL ECONOMY
909,49116873,Article,2019,469966300011,"House Prices, Local Demand, and Retail Prices",10.1086/701422,2,2,4,USA,NYU,,"Stroebel, Johannes",JOURNAL OF POLITICAL ECONOMY
910,49116873,Article,2019,469966300011,"House Prices, Local Demand, and Retail Prices",10.1086/701422,2,2,4,USA,Univ Chicago,,"Vavra, Joseph",JOURNAL OF POLITICAL ECONOMY
911,49116873,Article,2019,469966300011,"House Prices, Local Demand, and Retail Prices",10.1086/701422,2,2,4,USA,NBER,,"Vavra, Joseph",JOURNAL OF POLITICAL ECONOMY
912,49116874,Article,2019,469966300012,Tax Cuts for Whom? Heterogeneous Effects of Income Tax Changes on Growth and Employment,10.1086/701424,1,1,2,USA,Princeton Univ,,"Zidar, Owen",JOURNAL OF POLITICAL ECONOMY
913,49116874,Article,2019,469966300012,Tax Cuts for Whom? Heterogeneous Effects of Income Tax Changes on Growth and Employment,10.1086/701424,1,1,2,USA,NBER,,"Zidar, Owen",JOURNAL OF POLITICAL ECONOMY
914,49680138,Article,2019,480603900001,A Demand System Approach to Asset Pricing,10.1086/701683,1,2,4,USA,Princeton Univ,,"Yogo, Motohiro",JOURNAL OF POLITICAL ECONOMY
915,49680138,Article,2019,480603900001,A Demand System Approach to Asset Pricing,10.1086/701683,1,2,4,USA,Natl Bur Econ Res,,"Yogo, Motohiro",JOURNAL OF POLITICAL ECONOMY
916,49680138,Article,2019,480603900001,A Demand System Approach to Asset Pricing,10.1086/701683,1,2,4,USA,Univ Chicago,Natl Bur Econ Res,"Koijen, Ralph S. J.",JOURNAL OF POLITICAL ECONOMY
917,49680138,Article,2019,480603900001,A Demand System Approach to Asset Pricing,10.1086/701683,1,2,4,USA,Ctr Econ & Policy Res,,"Koijen, Ralph S. J.",JOURNAL OF POLITICAL ECONOMY
918,49680139,Article,2019,480603900002,Early Life Circumstance and Adult Mental Health,10.1086/701606,2,3,3,USA,Natl Bur Econ Res,,"Adhvaryu, Achyuta",JOURNAL OF POLITICAL ECONOMY
919,49680139,Article,2019,480603900002,Early Life Circumstance and Adult Mental Health,10.1086/701606,2,3,3,USA,Univ Michigan,,"Adhvaryu, Achyuta",JOURNAL OF POLITICAL ECONOMY
920,49680139,Article,2019,480603900002,Early Life Circumstance and Adult Mental Health,10.1086/701606,2,3,3,England,Univ Warwick,Coventry,"Fenske, James",JOURNAL OF POLITICAL ECONOMY
921,49680139,Article,2019,480603900002,Early Life Circumstance and Adult Mental Health,10.1086/701606,2,3,3,USA,Natl Bur Econ Res,,"Nyshadham, Anant",JOURNAL OF POLITICAL ECONOMY
922,49680139,Article,2019,480603900002,Early Life Circumstance and Adult Mental Health,10.1086/701606,2,3,3,USA,Univ Michigan,,"Nyshadham, Anant",JOURNAL OF POLITICAL ECONOMY
923,49680140,Article,2019,480603900003,Search Frictions and Market Power in Negotiated-Price Markets,10.1086/701684,2,3,4,USA,Univ Wisconsin,,"Houde, Jean-Francois",JOURNAL OF POLITICAL ECONOMY
924,49680140,Article,2019,480603900003,Search Frictions and Market Power in Negotiated-Price Markets,10.1086/701684,2,3,4,USA,Natl Bur Econ Res,,"Houde, Jean-Francois",JOURNAL OF POLITICAL ECONOMY
925,49680140,Article,2019,480603900003,Search Frictions and Market Power in Negotiated-Price Markets,10.1086/701684,2,3,4,Canada,Bank Canada,Ottawa,"Allen, Jason",JOURNAL OF POLITICAL ECONOMY
926,49680140,Article,2019,480603900003,Search Frictions and Market Power in Negotiated-Price Markets,10.1086/701684,2,3,4,Canada,Queens Univ,Kingston,"Clark, Robert",JOURNAL OF POLITICAL ECONOMY
927,49680141,Article,2019,480603900004,On the Empirical Content of Cheap-Talk Signaling: An Application to Bargaining,10.1086/701699,1,3,5,USA,Ctr Econ & Policy Res,,"Tadelis, Steven",JOURNAL OF POLITICAL ECONOMY
928,49680141,Article,2019,480603900004,On the Empirical Content of Cheap-Talk Signaling: An Application to Bargaining,10.1086/701699,1,3,5,USA,Univ Calif Berkeley,Natl Bur Econ Res,"Tadelis, Steven",JOURNAL OF POLITICAL ECONOMY
929,49680141,Article,2019,480603900004,On the Empirical Content of Cheap-Talk Signaling: An Application to Bargaining,10.1086/701699,1,3,5,USA,eBay Res,,"Blake, Thomas",JOURNAL OF POLITICAL ECONOMY
930,49680141,Article,2019,480603900004,On the Empirical Content of Cheap-Talk Signaling: An Application to Bargaining,10.1086/701699,1,3,5,USA,Columbia Univ,,"Backus, Matthew",JOURNAL OF POLITICAL ECONOMY
931,49680141,Article,2019,480603900004,On the Empirical Content of Cheap-Talk Signaling: An Application to Bargaining,10.1086/701699,1,3,5,USA,Natl Bur Econ Res,,"Backus, Matthew",JOURNAL OF POLITICAL ECONOMY
932,49680142,Article,2019,480603900005,The Sad Truth about Happiness Scales,10.1086/701679,2,2,3,USA,Boston Univ,Natl Bur Econ Res,"Lang, Kevin",JOURNAL OF POLITICAL ECONOMY
