,SerialNumber,DocType,DBYear,PaperSecUID,PaperTitle,ArticleNumber,countryNumber,AuthorNumber,AffiliationNumber,Country,FullOrgName,OrgFirstClassName,Fullname,journaltitle
709,48615827,Article,2019,462606300010,State Taxes and Spatial Misallocation,10.1093/restud/rdy050,1,4,4,USA,NBER,,"Serrato, Juan Carlos Suarez",REVIEW OF ECONOMIC STUDIES
710,48615827,Article,2019,462606300010,State Taxes and Spatial Misallocation,10.1093/restud/rdy050,1,4,4,USA,Duke,,"Serrato, Juan Carlos Suarez",REVIEW OF ECONOMIC STUDIES
711,48615828,Article,2019,462606300011,Inference on Directionally Differentiable Functions,10.1093/restud/rdy049,1,2,2,USA,UC Los Angeles,,"Santos, Andres",REVIEW OF ECONOMIC STUDIES
712,48615828,Article,2019,462606300011,Inference on Directionally Differentiable Functions,10.1093/restud/rdy049,1,2,2,USA,Texas A&M Univ,,"Fang, Zheng",REVIEW OF ECONOMIC STUDIES
713,48615829,Article,2019,462606300012,Financial Intermediary Capital,10.1093/restud/rdy020,1,2,1,USA,Duke Univ,,"Viswanathan, S.",REVIEW OF ECONOMIC STUDIES
714,48615829,Article,2019,462606300012,Financial Intermediary Capital,10.1093/restud/rdy020,1,2,1,USA,Duke Univ,,"Rampini, Adriano A.",REVIEW OF ECONOMIC STUDIES
715,48969604,Article,2019,467968000001,"Organized Crime, Violence, and Politics",10.1093/restud/rdy036,2,3,7,USA,Harvard Univ,,"Alesina, Alberto",REVIEW OF ECONOMIC STUDIES
716,48969604,Article,2019,467968000001,"Organized Crime, Violence, and Politics",10.1093/restud/rdy036,2,3,7,USA,CEPR,,"Alesina, Alberto",REVIEW OF ECONOMIC STUDIES
717,48969604,Article,2019,467968000001,"Organized Crime, Violence, and Politics",10.1093/restud/rdy036,2,3,7,USA,NBER,,"Alesina, Alberto",REVIEW OF ECONOMIC STUDIES
718,48969604,Article,2019,467968000001,"Organized Crime, Violence, and Politics",10.1093/restud/rdy036,2,3,7,Italy,IGIER,,"Alesina, Alberto",REVIEW OF ECONOMIC STUDIES
719,48969604,Article,2019,467968000001,"Organized Crime, Violence, and Politics",10.1093/restud/rdy036,2,3,7,Italy,Univ Bergamo,Bergamo,"Piccolo, Salvatore",REVIEW OF ECONOMIC STUDIES
720,48969604,Article,2019,467968000001,"Organized Crime, Violence, and Politics",10.1093/restud/rdy036,2,3,7,Italy,BAFFI CAREFIN Ctr,,"Pinotti, Paolo",REVIEW OF ECONOMIC STUDIES
721,48969604,Article,2019,467968000001,"Organized Crime, Violence, and Politics",10.1093/restud/rdy036,2,3,7,Italy,Bocconi Univ,Milan,"Pinotti, Paolo",REVIEW OF ECONOMIC STUDIES
722,48969604,Article,2019,467968000001,"Organized Crime, Violence, and Politics",10.1093/restud/rdy036,2,3,7,USA,CEPR,,"Pinotti, Paolo",REVIEW OF ECONOMIC STUDIES
723,48969605,Article,2019,467968000002,Predictability and Power in Legislative Bargaining,10.1093/restud/rdy013,1,3,3,USA,Penn State Univ,,"Ali, S. Nageeb",REVIEW OF ECONOMIC STUDIES
724,48969605,Article,2019,467968000002,Predictability and Power in Legislative Bargaining,10.1093/restud/rdy013,1,3,3,USA,NYU,,"Fan, Xiaochen",REVIEW OF ECONOMIC STUDIES
725,48969605,Article,2019,467968000002,Predictability and Power in Legislative Bargaining,10.1093/restud/rdy013,1,3,3,USA,Stanford Univ,,"Bernheim, B. Douglas",REVIEW OF ECONOMIC STUDIES
726,48969606,Article,2019,467968000003,Carry-Along Trade,10.1093/restud/rdy006,2,4,4,USA,Tuck Sch Business Dartmouth,,"Blanchard, Emily J.",REVIEW OF ECONOMIC STUDIES
727,48969606,Article,2019,467968000003,Carry-Along Trade,10.1093/restud/rdy006,2,4,4,USA,CEPR,,"Blanchard, Emily J.",REVIEW OF ECONOMIC STUDIES
728,48969606,Article,2019,467968000003,Carry-Along Trade,10.1093/restud/rdy006,2,4,4,Belgium,Univ Leuven,,"Vandenbussche, Hylke",REVIEW OF ECONOMIC STUDIES
729,48969606,Article,2019,467968000003,Carry-Along Trade,10.1093/restud/rdy006,2,4,4,USA,CEPR,,"Vandenbussche, Hylke",REVIEW OF ECONOMIC STUDIES
730,48969606,Article,2019,467968000003,Carry-Along Trade,10.1093/restud/rdy006,2,4,4,Belgium,Univ Leuven,,"Van Beveren, Ilke",REVIEW OF ECONOMIC STUDIES
731,48969606,Article,2019,467968000003,Carry-Along Trade,10.1093/restud/rdy006,2,4,4,USA,Tuck Sch Business Dartmouth,,"Bernard, Andrew B.",REVIEW OF ECONOMIC STUDIES
732,48969606,Article,2019,467968000003,Carry-Along Trade,10.1093/restud/rdy006,2,4,4,USA,CEPR,,"Bernard, Andrew B.",REVIEW OF ECONOMIC STUDIES
733,48969606,Article,2019,467968000003,Carry-Along Trade,10.1093/restud/rdy006,2,4,4,USA,NBER,,"Bernard, Andrew B.",REVIEW OF ECONOMIC STUDIES
734,48969607,Article,2019,467968000004,Intra Firm Bargaining and Shapley Values,10.1093/restud/rdy015,3,3,4,USA,NBER,,"Menzio, Guido",REVIEW OF ECONOMIC STUDIES
735,48969607,Article,2019,467968000004,Intra Firm Bargaining and Shapley Values,10.1093/restud/rdy015,3,3,4,Denmark,Dale T Mortensen Ctr,,"Menzio, Guido",REVIEW OF ECONOMIC STUDIES
736,48969607,Article,2019,467968000004,Intra Firm Bargaining and Shapley Values,10.1093/restud/rdy015,3,3,4,USA,Univ Penn,,"Menzio, Guido",REVIEW OF ECONOMIC STUDIES
737,48969607,Article,2019,467968000004,Intra Firm Bargaining and Shapley Values,10.1093/restud/rdy015,3,3,4,Netherlands,Vrije Univ Amsterdam,,"Brugemann, Bjorn",REVIEW OF ECONOMIC STUDIES
738,48969607,Article,2019,467968000004,Intra Firm Bargaining and Shapley Values,10.1093/restud/rdy015,3,3,4,Netherlands,Vrije Univ Amsterdam,,"Gautier, Pieter",REVIEW OF ECONOMIC STUDIES
739,48969608,Article,2019,467968000005,The Effectiveness of Hiring Credits,10.1093/restud/rdy011,3,3,4,Italy,Bocconi Univ,,"Le Barbanchon, Thomas",REVIEW OF ECONOMIC STUDIES
740,48969608,Article,2019,467968000005,The Effectiveness of Hiring Credits,10.1093/restud/rdy011,3,3,4,France,Ecole Polytech,Crest Ensae,"Cahuc, Pierre",REVIEW OF ECONOMIC STUDIES
741,48969608,Article,2019,467968000005,The Effectiveness of Hiring Credits,10.1093/restud/rdy011,3,3,4,Germany,IZA,,"Carcillo, Stephane",REVIEW OF ECONOMIC STUDIES
742,48969608,Article,2019,467968000005,The Effectiveness of Hiring Credits,10.1093/restud/rdy011,3,3,4,France,Sci Po,OECD,"Carcillo, Stephane",REVIEW OF ECONOMIC STUDIES
743,48969609,Article,2019,467968000006,An Experimental Test of the Lucas Asset Pricing Model,10.1093/restud/rdy035,1,3,3,USA,Univ Calif Irvine,,"Duffy, John",REVIEW OF ECONOMIC STUDIES
744,48969609,Article,2019,467968000006,An Experimental Test of the Lucas Asset Pricing Model,10.1093/restud/rdy035,1,3,3,USA,CUNY,,"Crockett, Sean",REVIEW OF ECONOMIC STUDIES
745,48969609,Article,2019,467968000006,An Experimental Test of the Lucas Asset Pricing Model,10.1093/restud/rdy035,1,3,3,USA,Baruch Coll,,"Crockett, Sean",REVIEW OF ECONOMIC STUDIES
746,48969609,Article,2019,467968000006,An Experimental Test of the Lucas Asset Pricing Model,10.1093/restud/rdy035,1,3,3,USA,CUNY,,"Izhakian, Yehuda",REVIEW OF ECONOMIC STUDIES
747,48969610,Article,2019,467968000007,Ambiguous Correlation,10.1093/restud/rdy008,2,2,2,USA,Boston Univ,,"Epstein, Larry G.",REVIEW OF ECONOMIC STUDIES
748,48969610,Article,2019,467968000007,Ambiguous Correlation,10.1093/restud/rdy008,2,2,2,Canada,Univ Toronto,Toronto,"Halevy, Yoram",REVIEW OF ECONOMIC STUDIES
749,48969611,Article,2019,467968000008,Complexity in Structured Finance,10.1093/restud/rdx071,1,3,3,USA,Univ Wisconsin Madison,,"Ghent, Andra C.",REVIEW OF ECONOMIC STUDIES
750,48969611,Article,2019,467968000008,Complexity in Structured Finance,10.1093/restud/rdx071,1,3,3,USA,UCSD,,"Valkanov, Rossen, I",REVIEW OF ECONOMIC STUDIES
751,48969611,Article,2019,467968000008,Complexity in Structured Finance,10.1093/restud/rdx071,1,3,3,USA,MIT,,"Torous, Walter N.",REVIEW OF ECONOMIC STUDIES
752,48969612,Article,2019,467968000009,It's Raining Men! Hallelujah? The Long-Run Consequences of Male-Biased Sex Ratios,10.1093/restud/rdy025,1,2,2,Australia,Parliament Commonwealth Australia,Canberra,"Khattar, Rose",REVIEW OF ECONOMIC STUDIES
753,48969612,Article,2019,467968000009,It's Raining Men! Hallelujah? The Long-Run Consequences of Male-Biased Sex Ratios,10.1093/restud/rdy025,1,2,2,Australia,Univ New South Wales,Sydney,"Grosjean, Pauline",REVIEW OF ECONOMIC STUDIES
754,48969613,Article,2019,467968000010,Informative Cheap Talk in Elections,10.1093/restud/rdy009,1,2,2,USA,Columbia Univ,,"Kartik, Navin",REVIEW OF ECONOMIC STUDIES
755,48969613,Article,2019,467968000010,Informative Cheap Talk in Elections,10.1093/restud/rdy009,1,2,2,USA,Univ Pittsburgh,,"Van Weelden, Richard",REVIEW OF ECONOMIC STUDIES
756,48969614,Article,2019,467968000011,Bad Habits and the Endogenous Timing of Urges,10.1093/restud/rdx079,1,1,1,Canada,Univ Toronto,Toronto,"Landry, Peter",REVIEW OF ECONOMIC STUDIES
757,48969615,Article,2019,467968000012,Appropriate Technology and Balanced Growth,10.1093/restud/rdy002,1,2,1,England,Univ Kent,Canterbury,"Satchi, Mathan",REVIEW OF ECONOMIC STUDIES
758,48969615,Article,2019,467968000012,Appropriate Technology and Balanced Growth,10.1093/restud/rdy002,1,2,1,England,Univ Kent,Canterbury,"Leon-Ledesma, Miguel A.",REVIEW OF ECONOMIC STUDIES
759,48969616,Article,2019,467968000013,Ask Your Doctor? Direct-to-Consumer Advertising of Pharmaceuticals,10.1093/restud/rdy001,1,2,3,USA,Yale Univ,,"Sinkinson, Michael",REVIEW OF ECONOMIC STUDIES
760,48969616,Article,2019,467968000013,Ask Your Doctor? Direct-to-Consumer Advertising of Pharmaceuticals,10.1093/restud/rdy001,1,2,3,USA,NBER,,"Sinkinson, Michael",REVIEW OF ECONOMIC STUDIES
761,48969616,Article,2019,467968000013,Ask Your Doctor? Direct-to-Consumer Advertising of Pharmaceuticals,10.1093/restud/rdy001,1,2,3,USA,NBER,,"Starc, Amanda",REVIEW OF ECONOMIC STUDIES
762,48969616,Article,2019,467968000013,Ask Your Doctor? Direct-to-Consumer Advertising of Pharmaceuticals,10.1093/restud/rdy001,1,2,3,USA,Northwestern Univ,,"Starc, Amanda",REVIEW OF ECONOMIC STUDIES
763,48969617,Article,2019,467968000014,Escape Dynamics in Learning Models,10.1093/restud/rdy033,1,1,1,USA,Univ Wisconsin,,"Williams, Noah",REVIEW OF ECONOMIC STUDIES
764,50195441,Article,2019,491256300001,Growth Through Inter-sectoral Knowledge Linkages,10.1093/restud/rdy062,2,2,2,USA,Int Monetary Fund,,"Li, Nan",REVIEW OF ECONOMIC STUDIES
765,50195441,Article,2019,491256300001,Growth Through Inter-sectoral Knowledge Linkages,10.1093/restud/rdy062,2,2,2,Peoples R China,Shanghai Univ Finance & Econ,,"Cai, Jie",REVIEW OF ECONOMIC STUDIES
766,50195442,Article,2019,491256300002,Inference on Causal and Structural Parameters using Many Moment Inequalities,10.1093/restud/rdy065,1,3,3,USA,MIT,,"Chernozhukov, Victor",REVIEW OF ECONOMIC STUDIES
767,50195442,Article,2019,491256300002,Inference on Causal and Structural Parameters using Many Moment Inequalities,10.1093/restud/rdy065,1,3,3,USA,Cornell Univ,,"Kato, Kengo",REVIEW OF ECONOMIC STUDIES
768,50195442,Article,2019,491256300002,Inference on Causal and Structural Parameters using Many Moment Inequalities,10.1093/restud/rdy065,1,3,3,USA,Univ Calif Los Angeles,,"Chetverikov, Denis",REVIEW OF ECONOMIC STUDIES
769,50195443,Article,2019,491256300003,Regional Transfer Multipliers,10.1093/restud/rdy069,3,3,3,Brazil,Univ Sao Paulo,,"Corbi, Raphael",REVIEW OF ECONOMIC STUDIES
770,50195443,Article,2019,491256300003,Regional Transfer Multipliers,10.1093/restud/rdy069,3,3,3,USA,CEPR,,"Papaioannou, Elias",REVIEW OF ECONOMIC STUDIES
771,50195443,Article,2019,491256300003,Regional Transfer Multipliers,10.1093/restud/rdy069,3,3,3,England,London Business Sch,,"Papaioannou, Elias",REVIEW OF ECONOMIC STUDIES
772,50195443,Article,2019,491256300003,Regional Transfer Multipliers,10.1093/restud/rdy069,3,3,3,USA,CEPR,,"Surico, Paolo",REVIEW OF ECONOMIC STUDIES
773,50195443,Article,2019,491256300003,Regional Transfer Multipliers,10.1093/restud/rdy069,3,3,3,England,London Business Sch,,"Surico, Paolo",REVIEW OF ECONOMIC STUDIES
774,50195444,Article,2019,491256300004,"The Elasticity of Intergenerational Substitution, Parental Altruism, and Fertility Choice",10.1093/restud/rdy071,1,2,2,USA,Univ Pittsburgh,,"Ripoll, Marla",REVIEW OF ECONOMIC STUDIES
775,50195444,Article,2019,491256300004,"The Elasticity of Intergenerational Substitution, Parental Altruism, and Fertility Choice",10.1093/restud/rdy071,1,2,2,USA,Iowa State Univ,,"Cordoba, Juan Carlos",REVIEW OF ECONOMIC STUDIES
776,50195445,Article,2019,491256300005,Automobile Prices in Market Equilibrium with Unobserved Price Discrimination,10.1093/restud/rdy064,1,3,2,France,Univ Toulouse Capitole,,"Durrmeyer, Isis",REVIEW OF ECONOMIC STUDIES
777,50195445,Article,2019,491256300005,Automobile Prices in Market Equilibrium with Unobserved Price Discrimination,10.1093/restud/rdy064,1,3,2,France,CREST,,"Fevrier, Philippe",REVIEW OF ECONOMIC STUDIES
778,50195446,Article,2019,491256300006,Revenue Management without Commitment: Dynamic Pricing and Periodic Flash Sales,10.1093/restud/rdy073,2,2,2,Germany,Univ Bonn,,"Dilme, Francesc",REVIEW OF ECONOMIC STUDIES
779,50195446,Article,2019,491256300006,Revenue Management without Commitment: Dynamic Pricing and Periodic Flash Sales,10.1093/restud/rdy073,2,2,2,USA,Univ N Carolina,,"Li, Fei",REVIEW OF ECONOMIC STUDIES
780,50195447,Article,2019,491256300007,Refugee Migration and Electoral Outcomes,10.1093/restud/rdy047,2,3,2,England,UCL,Dept Econ,"Dustmann, Christian",REVIEW OF ECONOMIC STUDIES
781,50195447,Article,2019,491256300007,Refugee Migration and Electoral Outcomes,10.1093/restud/rdy047,2,3,2,Denmark,Aarhus Univ,Dept Econ & Business Econ,"Damm, Anna Piil",REVIEW OF ECONOMIC STUDIES
782,50195447,Article,2019,491256300007,Refugee Migration and Electoral Outcomes,10.1093/restud/rdy047,2,3,2,Denmark,Aarhus Univ,Dept Econ & Business Econ,"Vasiljeva, Kristine",REVIEW OF ECONOMIC STUDIES
783,50195448,Article,2019,491256300008,Internet and Politics: Evidence from UK Local Elections and Local Government Policies,10.1093/restud/rdy028,3,3,4,England,London Sch Econ,,"Gavazza, Alessandro",REVIEW OF ECONOMIC STUDIES
784,50195448,Article,2019,491256300008,Internet and Politics: Evidence from UK Local Elections and Local Government Policies,10.1093/restud/rdy028,3,3,4,England,Imperial Coll London,,"Valletti, Tommaso M.",REVIEW OF ECONOMIC STUDIES
785,50195448,Article,2019,491256300008,Internet and Politics: Evidence from UK Local Elections and Local Government Policies,10.1093/restud/rdy028,3,3,4,Italy,Univ Rome II,,"Valletti, Tommaso M.",REVIEW OF ECONOMIC STUDIES
786,50195448,Article,2019,491256300008,Internet and Politics: Evidence from UK Local Elections and Local Government Policies,10.1093/restud/rdy028,3,3,4,Belgium,Katholieke Univ Leuven,,"Nardotto, Mattia",REVIEW OF ECONOMIC STUDIES
787,50195449,Article,2019,491256300009,Attribution Bias in Consumer Choice,10.1093/restud/rdy054,1,4,3,USA,UChicago,,"Pope, Devin G.",REVIEW OF ECONOMIC STUDIES
788,50195449,Article,2019,491256300009,Attribution Bias in Consumer Choice,10.1093/restud/rdy054,1,4,3,USA,Disney Res,,"Bryant-Lees, Kinsey B.",REVIEW OF ECONOMIC STUDIES
789,50195449,Article,2019,491256300009,Attribution Bias in Consumer Choice,10.1093/restud/rdy054,1,4,3,USA,CMU,,"Haggag, Kareem",REVIEW OF ECONOMIC STUDIES
790,50195449,Article,2019,491256300009,Attribution Bias in Consumer Choice,10.1093/restud/rdy054,1,4,3,USA,Disney Res,,"Bos, Maarten W.",REVIEW OF ECONOMIC STUDIES
791,50195450,Article,2019,491256300010,Household Sharing and Commitment: Evidence from Panel Data on Individual Expenditures and Time Use,10.1093/restud/rdy066,2,2,3,USA,Fed Reserve Bank Minneapolis,,"Lise, Jeremy",REVIEW OF ECONOMIC STUDIES
792,50195450,Article,2019,491256300010,Household Sharing and Commitment: Evidence from Panel Data on Individual Expenditures and Time Use,10.1093/restud/rdy066,2,2,3,USA,Univ Minnesota,,"Lise, Jeremy",REVIEW OF ECONOMIC STUDIES
793,50195450,Article,2019,491256300010,Household Sharing and Commitment: Evidence from Panel Data on Individual Expenditures and Time Use,10.1093/restud/rdy066,2,2,3,Japan,Kyoto Univ,,"Yamada, Ken",REVIEW OF ECONOMIC STUDIES
794,50195451,Article,2019,491256300011,Do Female Officers Improve Law Enforcement Quality? Effects on Crime Reporting and Domestic Violence,10.1093/restud/rdy051,2,2,3,USA,Univ Virginia,IZA,"Miller, Amalia R.",REVIEW OF ECONOMIC STUDIES
795,50195451,Article,2019,491256300011,Do Female Officers Improve Law Enforcement Quality? Effects on Crime Reporting and Domestic Violence,10.1093/restud/rdy051,2,2,3,USA,NBER,,"Miller, Amalia R.",REVIEW OF ECONOMIC STUDIES
796,50195451,Article,2019,491256300011,Do Female Officers Improve Law Enforcement Quality? Effects on Crime Reporting and Domestic Violence,10.1093/restud/rdy051,2,2,3,Switzerland,Univ Zurich,,"Segal, Carmit",REVIEW OF ECONOMIC STUDIES
797,50195452,Article,2019,491256300012,"Trading, Profits, and Volatility in a Dynamic Information Network Model",10.1093/restud/rdy058,1,1,1,USA,Univ Calif Berkeley,Haas Sch Business,"Walden, Johan",REVIEW OF ECONOMIC STUDIES
798,50281102,Article,2019,493307200001,Home Price Expectations and Behaviour: Evidence from a Randomized Information Experiment,10.1093/restud/rdy038,2,3,3,USA,Stanford Univ,,"Armona, Luis",REVIEW OF ECONOMIC STUDIES
799,50281102,Article,2019,493307200001,Home Price Expectations and Behaviour: Evidence from a Randomized Information Experiment,10.1093/restud/rdy038,2,3,3,USA,Arizona State Univ,,"Zafar, Basit",REVIEW OF ECONOMIC STUDIES
800,50281102,Article,2019,493307200001,Home Price Expectations and Behaviour: Evidence from a Randomized Information Experiment,10.1093/restud/rdy038,2,3,3,Switzerland,Swiss Natl Bank,,"Fuster, Andreas",REVIEW OF ECONOMIC STUDIES
801,50281103,Article,2019,493307200002,Providing Advice to Jobseekers at Low Cost: An Experimental Study on Online Advice,10.1093/restud/rdy059,3,3,3,Italy,European Univ Inst,Fiesole,"Kircher, Philipp",REVIEW OF ECONOMIC STUDIES
802,50281103,Article,2019,493307200002,Providing Advice to Jobseekers at Low Cost: An Experimental Study on Online Advice,10.1093/restud/rdy059,3,3,3,Scotland,Univ Edinburgh,Edinburgh,"Kircher, Philipp",REVIEW OF ECONOMIC STUDIES
803,50281103,Article,2019,493307200002,Providing Advice to Jobseekers at Low Cost: An Experimental Study on Online Advice,10.1093/restud/rdy059,3,3,3,Italy,European Univ Inst,Fiesole,"Belot, Michele",REVIEW OF ECONOMIC STUDIES
804,50281103,Article,2019,493307200002,Providing Advice to Jobseekers at Low Cost: An Experimental Study on Online Advice,10.1093/restud/rdy059,3,3,3,Scotland,Univ Edinburgh,Edinburgh,"Belot, Michele",REVIEW OF ECONOMIC STUDIES
805,50281103,Article,2019,493307200002,Providing Advice to Jobseekers at Low Cost: An Experimental Study on Online Advice,10.1093/restud/rdy059,3,3,3,Sweden,Univ Gothenburg,,"Muller, Paul",REVIEW OF ECONOMIC STUDIES
806,50281104,Article,2019,493307200003,"Migrants, Ancestors, and Foreign Investments",10.1093/restud/rdy044,3,3,7,Sweden,CEPR,,"Burchardi, Konrad B.",REVIEW OF ECONOMIC STUDIES
807,50281104,Article,2019,493307200003,"Migrants, Ancestors, and Foreign Investments",10.1093/restud/rdy044,3,3,7,Sweden,Inst Int Econ Studies,,"Burchardi, Konrad B.",REVIEW OF ECONOMIC STUDIES
808,50281104,Article,2019,493307200003,"Migrants, Ancestors, and Foreign Investments",10.1093/restud/rdy044,3,3,7,Sweden,Stockholm Univ,,"Burchardi, Konrad B.",REVIEW OF ECONOMIC STUDIES
809,50281104,Article,2019,493307200003,"Migrants, Ancestors, and Foreign Investments",10.1093/restud/rdy044,3,3,7,Sweden,BREAD,,"Burchardi, Konrad B.",REVIEW OF ECONOMIC STUDIES
810,50281104,Article,2019,493307200003,"Migrants, Ancestors, and Foreign Investments",10.1093/restud/rdy044,3,3,7,USA,Boston Univ,,"Hassan, Tarek A.",REVIEW OF ECONOMIC STUDIES
811,50281104,Article,2019,493307200003,"Migrants, Ancestors, and Foreign Investments",10.1093/restud/rdy044,3,3,7,USA,NBER,,"Hassan, Tarek A.",REVIEW OF ECONOMIC STUDIES
812,50281104,Article,2019,493307200003,"Migrants, Ancestors, and Foreign Investments",10.1093/restud/rdy044,3,3,7,Sweden,CEPR,,"Hassan, Tarek A.",REVIEW OF ECONOMIC STUDIES
813,50281104,Article,2019,493307200003,"Migrants, Ancestors, and Foreign Investments",10.1093/restud/rdy044,3,3,7,France,Sci Po,,"Chaney, Thomas",REVIEW OF ECONOMIC STUDIES
814,50281105,Article,2019,493307200004,Cool to be Smart or Smart to be Cool? Understanding Peer Pressure in Education,10.1093/restud/rdy026,1,3,4,USA,Univ Penn,Wharton Sch,"Jensen, Robert",REVIEW OF ECONOMIC STUDIES
815,50281105,Article,2019,493307200004,Cool to be Smart or Smart to be Cool? Understanding Peer Pressure in Education,10.1093/restud/rdy026,1,3,4,USA,NBER,,"Jensen, Robert",REVIEW OF ECONOMIC STUDIES
816,50281105,Article,2019,493307200004,Cool to be Smart or Smart to be Cool? Understanding Peer Pressure in Education,10.1093/restud/rdy026,1,3,4,USA,NBER,,"Egorov, Georgy",REVIEW OF ECONOMIC STUDIES
817,50281105,Article,2019,493307200004,Cool to be Smart or Smart to be Cool? Understanding Peer Pressure in Education,10.1093/restud/rdy026,1,3,4,USA,Northwestern Univ,Kellogg Sch Management,"Egorov, Georgy",REVIEW OF ECONOMIC STUDIES
818,50281105,Article,2019,493307200004,Cool to be Smart or Smart to be Cool? Understanding Peer Pressure in Education,10.1093/restud/rdy026,1,3,4,USA,NBER,,"Bursztyn, Leonardo",REVIEW OF ECONOMIC STUDIES
819,50281105,Article,2019,493307200004,Cool to be Smart or Smart to be Cool? Understanding Peer Pressure in Education,10.1093/restud/rdy026,1,3,4,USA,Univ Chicago,,"Bursztyn, Leonardo",REVIEW OF ECONOMIC STUDIES
820,50281106,Article,2019,493307200005,Robustly Optimal Auctions with Unknown Resale Opportunities,10.1093/restud/rdy041,1,2,1,USA,Stanford Univ,,"Segal, Ilya",REVIEW OF ECONOMIC STUDIES
821,50281106,Article,2019,493307200005,Robustly Optimal Auctions with Unknown Resale Opportunities,10.1093/restud/rdy041,1,2,1,USA,Stanford Univ,,"Carroll, Gabriel",REVIEW OF ECONOMIC STUDIES
822,50281107,Article,2019,493307200006,The Costs of Agglomeration: House and Land Prices in French Cities,10.1093/restud/rdy063,2,3,4,France,Sci Po,,"Combes, Pierre-Philippe",REVIEW OF ECONOMIC STUDIES
823,50281107,Article,2019,493307200006,The Costs of Agglomeration: House and Land Prices in French Cities,10.1093/restud/rdy063,2,3,4,France,Univ Lyon,,"Combes, Pierre-Philippe",REVIEW OF ECONOMIC STUDIES
824,50281107,Article,2019,493307200006,The Costs of Agglomeration: House and Land Prices in French Cities,10.1093/restud/rdy063,2,3,4,France,CNRS,Paris Sch Econ,"Gobillon, Laurent",REVIEW OF ECONOMIC STUDIES
825,50281107,Article,2019,493307200006,The Costs of Agglomeration: House and Land Prices in French Cities,10.1093/restud/rdy063,2,3,4,USA,Univ Penn,,"Duranton, Gilles",REVIEW OF ECONOMIC STUDIES
826,50281108,Article,2019,493307200007,Competitive Screening Under Heterogeneous Information,10.1093/restud/rdy072,2,3,3,Brazil,FGV EPGE Escola Brasileira Econ & Financas,,"Maestri, Lucas",REVIEW OF ECONOMIC STUDIES
827,50281108,Article,2019,493307200007,Competitive Screening Under Heterogeneous Information,10.1093/restud/rdy072,2,3,3,France,Univ Toulouse Capitole,CNRS,"Gomes, Renato",REVIEW OF ECONOMIC STUDIES
828,50281108,Article,2019,493307200007,Competitive Screening Under Heterogeneous Information,10.1093/restud/rdy072,2,3,3,France,Univ Toulouse Capitole,Toulouse Sch Econ,"Garrett, Daniel F.",REVIEW OF ECONOMIC STUDIES
829,50281109,Article,2019,493307200008,Statistical Discrimination and Duration Dependence in the Job Finding Rate,10.1093/restud/rdy055,1,2,3,USA,NBER,,"Jarosch, Gregor",REVIEW OF ECONOMIC STUDIES
830,50281109,Article,2019,493307200008,Statistical Discrimination and Duration Dependence in the Job Finding Rate,10.1093/restud/rdy055,1,2,3,USA,Princeton Univ,,"Jarosch, Gregor",REVIEW OF ECONOMIC STUDIES
831,50281109,Article,2019,493307200008,Statistical Discrimination and Duration Dependence in the Job Finding Rate,10.1093/restud/rdy055,1,2,3,USA,Fed Reserve Bank New York,,"Pilossoph, Laura",REVIEW OF ECONOMIC STUDIES
832,50281110,Article,2019,493307200009,Information Management and Pricing in Platform Markets,10.1093/restud/rdy040,2,2,3,France,Univ Toulouse Capitole,CNRS,"Jullien, Bruno",REVIEW OF ECONOMIC STUDIES
833,50281110,Article,2019,493307200009,Information Management and Pricing in Platform Markets,10.1093/restud/rdy040,2,2,3,USA,CEPR,,"Pavan, Alessandro",REVIEW OF ECONOMIC STUDIES
834,50281110,Article,2019,493307200009,Information Management and Pricing in Platform Markets,10.1093/restud/rdy040,2,2,3,USA,Northwestern Univ,,"Pavan, Alessandro",REVIEW OF ECONOMIC STUDIES
835,50281111,Article,2019,493307200010,Long-Run Price Elasticities of Demand for Credit: Evidence from a Countrywide Field Experiment in Mexico,10.1093/restud/rdy046,1,2,5,USA,Innovat Poverty Act,,"Karlan, Dean",REVIEW OF ECONOMIC STUDIES
836,50281111,Article,2019,493307200010,Long-Run Price Elasticities of Demand for Credit: Evidence from a Countrywide Field Experiment in Mexico,10.1093/restud/rdy046,1,2,5,USA,NBER,,"Karlan, Dean",REVIEW OF ECONOMIC STUDIES
837,50281111,Article,2019,493307200010,Long-Run Price Elasticities of Demand for Credit: Evidence from a Countrywide Field Experiment in Mexico,10.1093/restud/rdy046,1,2,5,USA,Northwestern Univ,,"Karlan, Dean",REVIEW OF ECONOMIC STUDIES
838,50281111,Article,2019,493307200010,Long-Run Price Elasticities of Demand for Credit: Evidence from a Countrywide Field Experiment in Mexico,10.1093/restud/rdy046,1,2,5,USA,MIT Jameel Poverty Act Lab,,"Karlan, Dean",REVIEW OF ECONOMIC STUDIES
839,50281111,Article,2019,493307200010,Long-Run Price Elasticities of Demand for Credit: Evidence from a Countrywide Field Experiment in Mexico,10.1093/restud/rdy046,1,2,5,USA,Dartmouth Coll,,"Zinman, Jonathan",REVIEW OF ECONOMIC STUDIES
840,50281111,Article,2019,493307200010,Long-Run Price Elasticities of Demand for Credit: Evidence from a Countrywide Field Experiment in Mexico,10.1093/restud/rdy046,1,2,5,USA,MIT Jameel Poverty Act Lab,,"Zinman, Jonathan",REVIEW OF ECONOMIC STUDIES
