,SerialNumber,DocType,DBYear,PaperSecUID,PaperTitle,ArticleNumber,countryNumber,AuthorNumber,AffiliationNumber,Country,FullOrgName,OrgFirstClassName,Fullname,journaltitle
3040,49107148,Article,2019,469846800001,Climate Change: The Ultimate Challenge for Economics,10.1257/aer.109.6.1991,1,1,1,USA,Yale Univ,Dept Econ,"Nordhaus, William",AMERICAN ECONOMIC REVIEW
3041,49107149,Article,2019,469846800002,Can We Control Carbon Dioxide? (from 1975),10.1257/aer.109.6.2015,1,1,1,USA,Yale Univ,Dept Econ,"Nordhaus, William",AMERICAN ECONOMIC REVIEW
3042,49107150,Article,2019,469846800003,A Macroeconomic Model of Price Swings in the Housing Market,10.1257/aer.20140193,1,3,4,USA,Washington Univ,Dept Econ,"Manuelli, Rodolfo",AMERICAN ECONOMIC REVIEW
3043,49107150,Article,2019,469846800003,A Macroeconomic Model of Price Swings in the Housing Market,10.1257/aer.20140193,1,3,4,USA,Fed Reserve Bank St Louis,,"Manuelli, Rodolfo",AMERICAN ECONOMIC REVIEW
3044,49107150,Article,2019,469846800003,A Macroeconomic Model of Price Swings in the Housing Market,10.1257/aer.20140193,1,3,4,USA,Int Monetary Fund,Fiscal Affairs Dept,"Peralta-Alva, Adrian",AMERICAN ECONOMIC REVIEW
3045,49107150,Article,2019,469846800003,A Macroeconomic Model of Price Swings in the Housing Market,10.1257/aer.20140193,1,3,4,USA,Fed Reserve Bank St Louis,Res Div,"Garriga, Carlos",AMERICAN ECONOMIC REVIEW
3046,49107151,Article,2019,469846800004,Tax Evasion and Inequality,10.1257/aer.20172043,3,3,5,Norway,Norwegian Univ Life Sci,Sch Econ & Business,"Alstadsaeter, Annette",AMERICAN ECONOMIC REVIEW
3047,49107151,Article,2019,469846800004,Tax Evasion and Inequality,10.1257/aer.20172043,3,3,5,Denmark,Univ Copenhagen,CEBI,"Johannesen, Niels",AMERICAN ECONOMIC REVIEW
3048,49107151,Article,2019,469846800004,Tax Evasion and Inequality,10.1257/aer.20172043,3,3,5,Denmark,Univ Copenhagen,Dept Econ,"Johannesen, Niels",AMERICAN ECONOMIC REVIEW
3049,49107151,Article,2019,469846800004,Tax Evasion and Inequality,10.1257/aer.20172043,3,3,5,USA,Univ Calif Berkeley,530 Evans Hall 3880,"Zucman, Gabriel",AMERICAN ECONOMIC REVIEW
3050,49107151,Article,2019,469846800004,Tax Evasion and Inequality,10.1257/aer.20172043,3,3,5,USA,NBER,,"Zucman, Gabriel",AMERICAN ECONOMIC REVIEW
3051,49107152,Article,2019,469846800005,The Effect of House Prices on Household Borrowing: A New Approach,10.1257/aer.20180086,2,4,4,USA,Univ Calif Davis,Dept Econ,"Cloyne, James",AMERICAN ECONOMIC REVIEW
3052,49107152,Article,2019,469846800005,The Effect of House Prices on Household Borrowing: A New Approach,10.1257/aer.20180086,2,4,4,USA,Princeton Univ,Dept Econ,"Kleven, Henrik",AMERICAN ECONOMIC REVIEW
3053,49107152,Article,2019,469846800005,The Effect of House Prices on Household Borrowing: A New Approach,10.1257/aer.20180086,2,4,4,USA,Univ Chicago,Becker Friedman Inst,"Huber, Kilian",AMERICAN ECONOMIC REVIEW
3054,49107152,Article,2019,469846800005,The Effect of House Prices on Household Borrowing: A New Approach,10.1257/aer.20180086,2,4,4,England,London Sch Econ,Dept Econ,"Ilzetzki, Ethan",AMERICAN ECONOMIC REVIEW
3055,49107153,Article,2019,469846800006,Subsidies and Time Discounting in New Technology Adoption: Evidence from Solar Photovoltaic Systems,10.1257/aer.20161343,3,2,3,Belgium,Katholieke Univ Leuven,Dept Econ,"Verboven, Frank",AMERICAN ECONOMIC REVIEW
3056,49107153,Article,2019,469846800006,Subsidies and Time Discounting in New Technology Adoption: Evidence from Solar Photovoltaic Systems,10.1257/aer.20161343,3,2,3,USA,CEPR,,"Verboven, Frank",AMERICAN ECONOMIC REVIEW
3057,49107153,Article,2019,469846800006,Subsidies and Time Discounting in New Technology Adoption: Evidence from Solar Photovoltaic Systems,10.1257/aer.20161343,3,2,3,France,Univ Toulouse Capitole,Toulouse Sch Econ,"De Groote, Olivier",AMERICAN ECONOMIC REVIEW
3058,49107154,Article,2019,469846800007,Test Design and Minimum Standards,10.1257/aer.20171722,3,3,4,USA,Stanford Univ,Grad Sch Business,"Skrzypacz, Andrzej",AMERICAN ECONOMIC REVIEW
3059,49107154,Article,2019,469846800007,Test Design and Minimum Standards,10.1257/aer.20171722,3,3,4,England,Univ Warwick,Coventry,"Kremer, Ilan",AMERICAN ECONOMIC REVIEW
3060,49107154,Article,2019,469846800007,Test Design and Minimum Standards,10.1257/aer.20171722,3,3,4,Israel,Hebrew Univ Givat Ram,Federmann Ctr Study Rat,"Kremer, Ilan",AMERICAN ECONOMIC REVIEW
3061,49107154,Article,2019,469846800007,Test Design and Minimum Standards,10.1257/aer.20171722,3,3,4,Israel,Hebrew Univ Givat Ram,Sch Business Adm,"Kremer, Ilan",AMERICAN ECONOMIC REVIEW
3062,49107154,Article,2019,469846800007,Test Design and Minimum Standards,10.1257/aer.20171722,3,3,4,USA,Stanford Univ,Grad Sch Business,"DeMarzo, Peter M.",AMERICAN ECONOMIC REVIEW
3063,49107155,Article,2019,469846800008,Does Incomplete Spanning in International Financial Markets Help to Explain Exchange Rates?,10.1257/aer.20160409,1,2,2,USA,MIT,Sloan Sch Management,"Verdelhan, Adrien",AMERICAN ECONOMIC REVIEW
3064,49107155,Article,2019,469846800008,Does Incomplete Spanning in International Financial Markets Help to Explain Exchange Rates?,10.1257/aer.20160409,1,2,2,USA,Stanford Grad Sch Business,355 Knight Way,"Lustig, Hanno",AMERICAN ECONOMIC REVIEW
3065,49107156,Article,2019,469846800009,Tourism and Economic Development: Evidence from Mexico's Coastline,10.1257/aer.20161434,1,2,2,USA,NBER,,"Gaubert, Cecile",AMERICAN ECONOMIC REVIEW
3066,49107156,Article,2019,469846800009,Tourism and Economic Development: Evidence from Mexico's Coastline,10.1257/aer.20161434,1,2,2,USA,Univ Calif Berkeley,Dept Econ,"Gaubert, Cecile",AMERICAN ECONOMIC REVIEW
3067,49107156,Article,2019,469846800009,Tourism and Economic Development: Evidence from Mexico's Coastline,10.1257/aer.20161434,1,2,2,USA,Univ Calif Berkeley,Dept Econ,"Faber, Benjamin",AMERICAN ECONOMIC REVIEW
3068,49107156,Article,2019,469846800009,Tourism and Economic Development: Evidence from Mexico's Coastline,10.1257/aer.20161434,1,2,2,USA,NBER,,"Faber, Benjamin",AMERICAN ECONOMIC REVIEW
3069,49107157,Article,2019,469846800010,The Impact of Media Censorship: 1984 or Brave New World?,10.1257/aer.20171765,2,2,3,USA,MIT,77 Massachusetts Ave,"Yang, David Y.",AMERICAN ECONOMIC REVIEW
3070,49107157,Article,2019,469846800010,The Impact of Media Censorship: 1984 or Brave New World?,10.1257/aer.20171765,2,2,3,USA,Harvard Univ,,"Yang, David Y.",AMERICAN ECONOMIC REVIEW
3071,49107157,Article,2019,469846800010,The Impact of Media Censorship: 1984 or Brave New World?,10.1257/aer.20171765,2,2,3,Peoples R China,Peking Univ,Guanghua Sch Management,"Chen, Yuyu",AMERICAN ECONOMIC REVIEW
3072,49107158,Article,2019,469846800011,Monetary Policy and the Redistribution Channel,10.1257/aer.20160137,1,1,2,USA,Stanford Univ,Dept Econ,"Auclert, Adrien",AMERICAN ECONOMIC REVIEW
3073,49107158,Article,2019,469846800011,Monetary Policy and the Redistribution Channel,10.1257/aer.20160137,1,1,2,USA,NBER,,"Auclert, Adrien",AMERICAN ECONOMIC REVIEW
3074,49308056,Article,2019,472830600001,Consumer Spending during Unemployment: Positive and Normative Implications,10.1257/aer.20170537,1,2,2,USA,Harris Sch Publ Policy,1155 East 60th St,"Ganong, Peter",AMERICAN ECONOMIC REVIEW
3075,49308056,Article,2019,472830600001,Consumer Spending during Unemployment: Positive and Normative Implications,10.1257/aer.20170537,1,2,2,USA,Booth Sch Business,5807 South Woodlawn Ave,"Noel, Pascal",AMERICAN ECONOMIC REVIEW
3076,49308057,Article,2019,472830600002,Deliberately Stochastic,10.1257/aer.20180688,3,4,7,USA,Univ Penn,Dept Econ,"Dillenberger, David",AMERICAN ECONOMIC REVIEW
3077,49308057,Article,2019,472830600002,Deliberately Stochastic,10.1257/aer.20180688,3,4,7,USA,Princeton Univ,Dept Econ,"Ortoleva, Pietro",AMERICAN ECONOMIC REVIEW
3078,49308057,Article,2019,472830600002,Deliberately Stochastic,10.1257/aer.20180688,3,4,7,USA,Princeton Univ,Woodrow Wilson Sch,"Ortoleva, Pietro",AMERICAN ECONOMIC REVIEW
3079,49308057,Article,2019,472830600002,Deliberately Stochastic,10.1257/aer.20180688,3,4,7,Brazil,Escola Polit Publ,Quadra 602,"Riella, Gil",AMERICAN ECONOMIC REVIEW
3080,49308057,Article,2019,472830600002,Deliberately Stochastic,10.1257/aer.20180688,3,4,7,Brazil,Getulio Vargas Fdn,SGAN,"Riella, Gil",AMERICAN ECONOMIC REVIEW
3081,49308057,Article,2019,472830600002,Deliberately Stochastic,10.1257/aer.20180688,3,4,7,Italy,Univ Bocconi,Dept Decis Sci,"Cerreia-Vioglio, Simone",AMERICAN ECONOMIC REVIEW
3082,49308057,Article,2019,472830600002,Deliberately Stochastic,10.1257/aer.20180688,3,4,7,Italy,IGIER,,"Cerreia-Vioglio, Simone",AMERICAN ECONOMIC REVIEW
3083,49308058,Article,2019,472830600003,Contractual Managerial Incentives with Stock Price Feedback,10.1257/aer.20151310,2,3,3,USA,Fed Reserve Board,20th & C St NW,"Sun, Bo",AMERICAN ECONOMIC REVIEW
3084,49308058,Article,2019,472830600003,Contractual Managerial Incentives with Stock Price Feedback,10.1257/aer.20151310,2,3,3,Peoples R China,Univ Hong Kong,Fac Business & Econ,"Lin, Tse-Chun",AMERICAN ECONOMIC REVIEW
3085,49308058,Article,2019,472830600003,Contractual Managerial Incentives with Stock Price Feedback,10.1257/aer.20151310,2,3,3,Peoples R China,Peking Univ,Guanghua Sch Management,"Liu, Qi",AMERICAN ECONOMIC REVIEW
3086,49308059,Article,2019,472830600004,"Capital Accumulation, Private Property, and Rising Inequality in China, 1978-2015",10.1257/aer.20170973,2,3,2,France,PSE,48 Blvd Jourdan,"Yang, Li",AMERICAN ECONOMIC REVIEW
3087,49308059,Article,2019,472830600004,"Capital Accumulation, Private Property, and Rising Inequality in China, 1978-2015",10.1257/aer.20170973,2,3,2,France,PSE,48 Blvd Jourdan,"Piketty, Thomas",AMERICAN ECONOMIC REVIEW
3088,49308059,Article,2019,472830600004,"Capital Accumulation, Private Property, and Rising Inequality in China, 1978-2015",10.1257/aer.20170973,2,3,2,USA,Univ Calif Berkeley,Dept Econ,"Zucman, Gabriel",AMERICAN ECONOMIC REVIEW
3089,49308060,Article,2019,472830600005,The Political Legacy of Entertainment TV,10.1257/aer.20150958,4,3,5,Spain,Univ Pompeu Fabra,ICREA,"Durante, Ruben",AMERICAN ECONOMIC REVIEW
3090,49308060,Article,2019,472830600005,The Political Legacy of Entertainment TV,10.1257/aer.20150958,4,3,5,USA,CEPR,,"Durante, Ruben",AMERICAN ECONOMIC REVIEW
3091,49308060,Article,2019,472830600005,The Political Legacy of Entertainment TV,10.1257/aer.20150958,4,3,5,England,Queen Mary Univ,CEP LSE,"Tesei, Andrea",AMERICAN ECONOMIC REVIEW
3092,49308060,Article,2019,472830600005,The Political Legacy of Entertainment TV,10.1257/aer.20150958,4,3,5,USA,CEPR,,"Tesei, Andrea",AMERICAN ECONOMIC REVIEW
3093,49308060,Article,2019,472830600005,The Political Legacy of Entertainment TV,10.1257/aer.20150958,4,3,5,Italy,Bocconi Univ,fRDB,"Pinotti, Paolo",AMERICAN ECONOMIC REVIEW
3094,49308060,Article,2019,472830600005,The Political Legacy of Entertainment TV,10.1257/aer.20150958,4,3,5,Italy,Bocconi Univ,DONDENA,"Pinotti, Paolo",AMERICAN ECONOMIC REVIEW
3095,49308061,Article,2019,472830600006,The Sources of Capital Misallocation,10.1257/aer.20180336,1,2,3,USA,Univ Southern Calif,Dept Econ,"David, Joel M.",AMERICAN ECONOMIC REVIEW
3096,49308061,Article,2019,472830600006,The Sources of Capital Misallocation,10.1257/aer.20180336,1,2,3,USA,Fed Reserve Bank Minneapolis,,"Venkateswaran, Venky",AMERICAN ECONOMIC REVIEW
3097,49308061,Article,2019,472830600006,The Sources of Capital Misallocation,10.1257/aer.20180336,1,2,3,USA,NYU,Stern Sch Business,"Venkateswaran, Venky",AMERICAN ECONOMIC REVIEW
3098,49308062,Article,2019,472830600007,Incentives and the Supply of Effective Charter Schools,10.1257/aer.20171484,1,1,1,USA,Univ Rochester,Dept Econ,"Singleton, John D.",AMERICAN ECONOMIC REVIEW
3099,49308063,Article,2019,472830600008,Disability Benefits. Consumption Insurance. and Household Labor Supply,10.1257/aer.20151231,2,4,5,Norway,Stat Norway,,"Mogstad, Magne",AMERICAN ECONOMIC REVIEW
3100,49308063,Article,2019,472830600008,Disability Benefits. Consumption Insurance. and Household Labor Supply,10.1257/aer.20151231,2,4,5,USA,NBER,,"Mogstad, Magne",AMERICAN ECONOMIC REVIEW
3101,49308063,Article,2019,472830600008,Disability Benefits. Consumption Insurance. and Household Labor Supply,10.1257/aer.20151231,2,4,5,USA,Univ Chicago,Dept Econ,"Mogstad, Magne",AMERICAN ECONOMIC REVIEW
3102,49308063,Article,2019,472830600008,Disability Benefits. Consumption Insurance. and Household Labor Supply,10.1257/aer.20151231,2,4,5,Norway,Stat Norway,,"Kostol, Andreas",AMERICAN ECONOMIC REVIEW
3103,49308063,Article,2019,472830600008,Disability Benefits. Consumption Insurance. and Household Labor Supply,10.1257/aer.20151231,2,4,5,Norway,Norges Bank,Res Dept,"Kostol, Andreas",AMERICAN ECONOMIC REVIEW
3104,49308063,Article,2019,472830600008,Disability Benefits. Consumption Insurance. and Household Labor Supply,10.1257/aer.20151231,2,4,5,USA,Univ Chicago,Dept Econ,"Setzler, Bradley",AMERICAN ECONOMIC REVIEW
3105,49308063,Article,2019,472830600008,Disability Benefits. Consumption Insurance. and Household Labor Supply,10.1257/aer.20151231,2,4,5,USA,NBER,,"Autor, David",AMERICAN ECONOMIC REVIEW
3106,49308063,Article,2019,472830600008,Disability Benefits. Consumption Insurance. and Household Labor Supply,10.1257/aer.20151231,2,4,5,USA,MIT,Dept Econ,"Autor, David",AMERICAN ECONOMIC REVIEW
3107,49308064,Editorial Material,2019,472830600009,The Dynamic Effects of Personal and Corporate Income Tax Changes in the United States: Comment,10.1257/aer.20162011,2,2,2,USA,Fed Reserve Bank Cleveland,POB 6387,"Lunsford, Kurt G.",AMERICAN ECONOMIC REVIEW
3108,49308064,Editorial Material,2019,472830600009,The Dynamic Effects of Personal and Corporate Income Tax Changes in the United States: Comment,10.1257/aer.20162011,2,2,2,Germany,TU Dortmund Univ,Fac Stat,"Jentsch, Carsten",AMERICAN ECONOMIC REVIEW
3109,49308065,Editorial Material,2019,472830600010,The Dynamic Effects of Personal and Corporate Income Tax Changes in the United States: Reply,10.1257/aer.20180707,2,2,2,USA,Fed Reserve Bank Dallas,2200 N Pearl St,"Mertens, Karel",AMERICAN ECONOMIC REVIEW
3110,49308065,Editorial Material,2019,472830600010,The Dynamic Effects of Personal and Corporate Income Tax Changes in the United States: Reply,10.1257/aer.20180707,2,2,2,England,UCL,Drayton House,"Ravn, Morten O.",AMERICAN ECONOMIC REVIEW
3111,49565380,Article,2019,477938900001,Who Pays for the Minimum Wage?,10.1257/aer.20171445,3,2,3,Hungary,MTA KTI,IZA,"Lindner, Attila",AMERICAN ECONOMIC REVIEW
3112,49565380,Article,2019,477938900001,Who Pays for the Minimum Wage?,10.1257/aer.20171445,3,2,3,England,UCL,30 Gordon St,"Lindner, Attila",AMERICAN ECONOMIC REVIEW
3113,49565380,Article,2019,477938900001,Who Pays for the Minimum Wage?,10.1257/aer.20171445,3,2,3,Italy,European Commiss,Joint Res Ctr,"Harasztosi, Peter",AMERICAN ECONOMIC REVIEW
3114,49565381,Article,2019,477938900002,Parents' Beliefs about Their Children's Academic Ability: Implications for Educational Investments,10.1257/aer.20171172,1,1,1,USA,Univ Chicago,Booth Sch Business,"Dizon-Ross, Rebecca",AMERICAN ECONOMIC REVIEW
3115,49565382,Article,2019,477938900003,Identification of and Correction for Publication Bias,10.1257/aer.20180310,1,2,2,USA,Harvard Univ,Littauer Ctr,"Andrews, Isaiah",AMERICAN ECONOMIC REVIEW
3116,49565382,Article,2019,477938900003,Identification of and Correction for Publication Bias,10.1257/aer.20180310,1,2,2,USA,Harvard Univ,Littauer Ctr,"Kasy, Maximilian",AMERICAN ECONOMIC REVIEW
3117,49565383,Article,2019,477938900004,Missing Growth from Creative Destruction,10.1257/aer.20171745,4,5,6,France,Banque France,31 Rue Croix Petits Champs,"Bergeaud, Antonin",AMERICAN ECONOMIC REVIEW
3118,49565383,Article,2019,477938900004,Missing Growth from Creative Destruction,10.1257/aer.20171745,4,5,6,USA,Fed Reserve Bank San Francisco,Econ Res,"Li, Huiyu",AMERICAN ECONOMIC REVIEW
3119,49565383,Article,2019,477938900004,Missing Growth from Creative Destruction,10.1257/aer.20171745,4,5,6,England,London Sch Econ,,"Aghion, Philippe",AMERICAN ECONOMIC REVIEW
3120,49565383,Article,2019,477938900004,Missing Growth from Creative Destruction,10.1257/aer.20171745,4,5,6,France,Coll France,3 Rue Ulm,"Aghion, Philippe",AMERICAN ECONOMIC REVIEW
3121,49565383,Article,2019,477938900004,Missing Growth from Creative Destruction,10.1257/aer.20171745,4,5,6,Sweden,Stockholm Univ,Inst Int Econ Studies,"Boppart, Timo",AMERICAN ECONOMIC REVIEW
3122,49565383,Article,2019,477938900004,Missing Growth from Creative Destruction,10.1257/aer.20171745,4,5,6,USA,Stanford Univ,Dept Econ,"Klenow, Peter J.",AMERICAN ECONOMIC REVIEW
3123,49565384,Article,2019,477938900005,Crises: Equilibrium Shifts and Large Shocks,10.1257/aer.20170159,1,2,2,USA,Princeton Univ,Dept Econ,"Morris, Stephen",AMERICAN ECONOMIC REVIEW
3124,49565384,Article,2019,477938900005,Crises: Equilibrium Shifts and Large Shocks,10.1257/aer.20170159,1,2,2,USA,MIT,Dept Econ,"Yildiz, Muhamet",AMERICAN ECONOMIC REVIEW
3125,49565385,Article,2019,477938900006,Paying for Kidneys? A Randomized Survey and Choice Experiment,10.1257/aer.20180568,3,3,3,Canada,Univ Toronto,Inst Management & Innovat,"Lacetera, Nicola",AMERICAN ECONOMIC REVIEW
3126,49565385,Article,2019,477938900006,Paying for Kidneys? A Randomized Survey and Choice Experiment,10.1257/aer.20180568,3,3,3,Argentina,Univ CEMA,Av Cordoba 374,"Elias, Julio J.",AMERICAN ECONOMIC REVIEW
3127,49565385,Article,2019,477938900006,Paying for Kidneys? A Randomized Survey and Choice Experiment,10.1257/aer.20180568,3,3,3,USA,Johns Hopkins Univ,Carey Business Sch,"Macis, Mario",AMERICAN ECONOMIC REVIEW
3128,49565386,Article,2019,477938900007,Does Science Advance One Funeral at a Time?,10.1257/aer.20161574,2,3,5,USA,UCSD,Sch Global Policy & Strategy,"Zivin, Joshua S. Graff",AMERICAN ECONOMIC REVIEW
3129,49565386,Article,2019,477938900007,Does Science Advance One Funeral at a Time?,10.1257/aer.20161574,2,3,5,USA,NBER,,"Zivin, Joshua S. Graff",AMERICAN ECONOMIC REVIEW
3130,49565386,Article,2019,477938900007,Does Science Advance One Funeral at a Time?,10.1257/aer.20161574,2,3,5,USA,NBER,,"Azoulay, Pierre",AMERICAN ECONOMIC REVIEW
3131,49565386,Article,2019,477938900007,Does Science Advance One Funeral at a Time?,10.1257/aer.20161574,2,3,5,USA,MIT,Sloan Sch Management,"Azoulay, Pierre",AMERICAN ECONOMIC REVIEW
3132,49565386,Article,2019,477938900007,Does Science Advance One Funeral at a Time?,10.1257/aer.20161574,2,3,5,USA,UC Merced,Dept Econ,"Fons-Rosen, Christian",AMERICAN ECONOMIC REVIEW
3133,49565386,Article,2019,477938900007,Does Science Advance One Funeral at a Time?,10.1257/aer.20161574,2,3,5,Spain,CEPR,,"Fons-Rosen, Christian",AMERICAN ECONOMIC REVIEW
3134,49565387,Article,2019,477938900008,Comparing UK Tax Returns of Foreign Multinationals to Matched Domestic Firms,10.1257/aer.20180496,1,1,1,USA,Utah State Univ,Jon M Huntsman Business Sch,"Bilicka, Katarzyna Anna",AMERICAN ECONOMIC REVIEW
3135,49565388,Article,2019,477938900009,"Frictions in a Competitive, Regulated Market: Evidence from Taxis",10.1257/aer.20161720,1,3,2,USA,NYU,19 West Fourth St,"Frechette, Guillaume R.",AMERICAN ECONOMIC REVIEW
3136,49565388,Article,2019,477938900009,"Frictions in a Competitive, Regulated Market: Evidence from Taxis",10.1257/aer.20161720,1,3,2,USA,MIT,77 Massachusetts Ave,"Salz, Tobias",AMERICAN ECONOMIC REVIEW
3137,49565388,Article,2019,477938900009,"Frictions in a Competitive, Regulated Market: Evidence from Taxis",10.1257/aer.20161720,1,3,2,USA,NYU,19 West Fourth St,"Lizzeri, Alessandro",AMERICAN ECONOMIC REVIEW
3138,49565389,Article,2019,477938900010,Optimal Dynamic Allocation of Attention,10.1257/aer.20171000,2,2,2,England,UCL,Dept Econ,"Mierendorff, Konrad",AMERICAN ECONOMIC REVIEW
3139,49565389,Article,2019,477938900010,Optimal Dynamic Allocation of Attention,10.1257/aer.20171000,2,2,2,USA,Columbia Univ,Dept Econ,"Che, Yeon-Koo",AMERICAN ECONOMIC REVIEW
3140,49842869,Article,2019,483918400001,Consumers as Tax Auditors,10.1257/aer.20160658,1,1,1,England,London Sch Econ,Int Dev,"Naritomi, Joana",AMERICAN ECONOMIC REVIEW
3141,49842870,Article,2019,483918400002,Brands in Motion: How Frictions Shape Multinational Production,10.1257/aer20161345,3,2,5,France,Banque France,CEPII,"Mayer, Thierry",AMERICAN ECONOMIC REVIEW
3142,49842870,Article,2019,483918400002,Brands in Motion: How Frictions Shape Multinational Production,10.1257/aer20161345,3,2,5,England,CEPR,,"Mayer, Thierry",AMERICAN ECONOMIC REVIEW
3143,49842870,Article,2019,483918400002,Brands in Motion: How Frictions Shape Multinational Production,10.1257/aer20161345,3,2,5,Canada,CEP,Calgary,"Head, Keith",AMERICAN ECONOMIC REVIEW
3144,49842870,Article,2019,483918400002,Brands in Motion: How Frictions Shape Multinational Production,10.1257/aer20161345,3,2,5,England,CEPR,,"Head, Keith",AMERICAN ECONOMIC REVIEW
3145,49842870,Article,2019,483918400002,Brands in Motion: How Frictions Shape Multinational Production,10.1257/aer20161345,3,2,5,France,Dept Econ,28 Rue St Peres,"Head, Keith",AMERICAN ECONOMIC REVIEW
3146,49842870,Article,2019,483918400002,Brands in Motion: How Frictions Shape Multinational Production,10.1257/aer20161345,3,2,5,Canada,Univ British Columbia,Sauder Sch Business,"Head, Keith",AMERICAN ECONOMIC REVIEW
3147,49842871,Article,2019,483918400003,Bank Networks and Systemic Risk: Evidence from the National Banking Acts,10.1257/aer.20161661,1,3,3,USA,US Dept Treasury,Off Financial Res,"Paddrik, Mark",AMERICAN ECONOMIC REVIEW
3148,49842871,Article,2019,483918400003,Bank Networks and Systemic Risk: Evidence from the National Banking Acts,10.1257/aer.20161661,1,3,3,USA,Arizona State Univ,Carey Sch Business,"Wang, Jessie Jiaxu",AMERICAN ECONOMIC REVIEW
3149,49842871,Article,2019,483918400003,Bank Networks and Systemic Risk: Evidence from the National Banking Acts,10.1257/aer.20161661,1,3,3,USA,Fed Deposit Insurance Corp,Ctr Financial Res,"Anderson, Haelim",AMERICAN ECONOMIC REVIEW
3150,49842872,Article,2019,483918400004,Family Health Behaviors,10.1257/aer.20171993,3,2,4,Luxembourg,CEBI,,"Nielsen, Torben Heien",AMERICAN ECONOMIC REVIEW
3151,49842872,Article,2019,483918400004,Family Health Behaviors,10.1257/aer.20171993,3,2,4,Denmark,Univ Copenhagen,Dept Econ,"Nielsen, Torben Heien",AMERICAN ECONOMIC REVIEW
3152,49842872,Article,2019,483918400004,Family Health Behaviors,10.1257/aer.20171993,3,2,4,USA,Univ Calif San Diego,Dept Econ,"Fadlon, Itzik",AMERICAN ECONOMIC REVIEW
3153,49842872,Article,2019,483918400004,Family Health Behaviors,10.1257/aer.20171993,3,2,4,USA,NBER,,"Fadlon, Itzik",AMERICAN ECONOMIC REVIEW
3154,49842873,Article,2019,483918400005,Bayesian Identification: A Theory for State-Dependent Utilities,10.1257/aer.20171534,1,1,1,USA,Univ Calif Los Angeles,Dept Econ,"Lu, Jay",AMERICAN ECONOMIC REVIEW
3155,49842874,Article,2019,483918400006,Slow Moving Debt Crises,10.1257/aer.20141766,1,2,2,USA,Northwestern Univ,Dept Econ,"Lorenzoni, Guido",AMERICAN ECONOMIC REVIEW
3156,49842874,Article,2019,483918400006,Slow Moving Debt Crises,10.1257/aer.20141766,1,2,2,USA,MIT,Dept Econ,"Werning, Ivan",AMERICAN ECONOMIC REVIEW
3157,49842875,Article,2019,483918400007,"Bargaining over Babies: Theory, Evidence, and Policy Implications",10.1257/aer.20160328,2,2,2,USA,Northwestern Univ,Dept Econ,"Doepke, Matthias",AMERICAN ECONOMIC REVIEW
3158,49842875,Article,2019,483918400007,"Bargaining over Babies: Theory, Evidence, and Policy Implications",10.1257/aer.20160328,2,2,2,Germany,Univ Regensburg,Dept Econ,"Kindermann, Fabian",AMERICAN ECONOMIC REVIEW
3159,49842876,Article,2019,483918400008,Pre-Event Trends in the Panel Event-Study Design,10.1257/aer.20180609,1,3,4,USA,Univ Chicago,Booth Sch Business,"Hansen, Christian",AMERICAN ECONOMIC REVIEW
3160,49842876,Article,2019,483918400008,Pre-Event Trends in the Panel Event-Study Design,10.1257/aer.20180609,1,3,4,USA,Fed Reserve Bank Philadelphia,Res Dept,"Freyaldenhoven, Simon",AMERICAN ECONOMIC REVIEW
3161,49842876,Article,2019,483918400008,Pre-Event Trends in the Panel Event-Study Design,10.1257/aer.20180609,1,3,4,USA,NBER,,"Shapiro, Jesse M.",AMERICAN ECONOMIC REVIEW
3162,49842876,Article,2019,483918400008,Pre-Event Trends in the Panel Event-Study Design,10.1257/aer.20180609,1,3,4,USA,Brown Univ,Dept Econ,"Shapiro, Jesse M.",AMERICAN ECONOMIC REVIEW
3163,49842877,Article,2019,483918400009,How Efficient Is Dynamic Competition? The Case of Price as Investment,10.1257/aer.20180131,1,3,3,USA,Univ Penn,Wharton Sch,"Doraszelski, Ulrich",AMERICAN ECONOMIC REVIEW
3164,49842877,Article,2019,483918400009,How Efficient Is Dynamic Competition? The Case of Price as Investment,10.1257/aer.20180131,1,3,3,USA,Univ Pittsburgh,Med Ctr,"Kryukov, Yaroslav",AMERICAN ECONOMIC REVIEW
3165,49842877,Article,2019,483918400009,How Efficient Is Dynamic Competition? The Case of Price as Investment,10.1257/aer.20180131,1,3,3,USA,Northwestern Univ,Kellogg Sch Management,"Besanko, David",AMERICAN ECONOMIC REVIEW
3166,49842878,Article,2019,483918400010,"The Effects of Rent Control Expansion on Tenants, Landlords, and Inequality: Evidence from San Francisco",10.1257/aer.20181289,1,3,3,USA,Stanford Grad Sch Business,655 Knight Way,"Diamond, Rebecca",AMERICAN ECONOMIC REVIEW
3167,49842878,Article,2019,483918400010,"The Effects of Rent Control Expansion on Tenants, Landlords, and Inequality: Evidence from San Francisco",10.1257/aer.20181289,1,3,3,USA,NBER,,"Diamond, Rebecca",AMERICAN ECONOMIC REVIEW
3168,49842878,Article,2019,483918400010,"The Effects of Rent Control Expansion on Tenants, Landlords, and Inequality: Evidence from San Francisco",10.1257/aer.20181289,1,3,3,USA,Stanford Grad Sch Business,655 Knight Way,"McQuade, Tim",AMERICAN ECONOMIC REVIEW
